sessionID,page_name,customerID,ageCategory,gender,date,qtheme,qsubtheme,qtopic
36725874,mijn_berichten,1752483, 50-65, M, 2016-01-15, 41, 28377, 28503
5262436,mijn_werkmap,1961144, 50-65, V, 2016-01-12, 25658, 25445, 28998
39759310,mijn_tips,2136953, 50-65, M, 2016-01-14, 41, 28377, 28503
7449035,inschrijven,1982267, 18-29, M, 2015-12-17, 41, 28861, 28896
32639537,mijn_berichten,232598, 50-65, M, 2016-01-04, 41, 28368, 28338
662759,inschrijven,1921890, 40-49, M, 2016-01-06, 41, 28377, 28503
662759,inschrijven,1921890, 40-49, M, 2016-01-08, 41, 28377, 28503
39479737,mijn_online_trainingen,2088603, 50-65, M, 2016-01-05, 41, 11130, 25959
21537590,inschrijven,2054670, 50-65, V, 2016-01-08, 41, 26814, 28124
578979,home,2106280, 40-49, M, 2015-12-30, 41, 28377, 28503
35978007,mijn_berichten,1711574, 18-29, M, 2016-01-11, 41, 28377, 28503
2430129,inschrijven,2062097, 40-49, M, 2016-01-14, 41, 20312, 29235
41850400,inschrijven,2176589, 30-39, V, 2016-01-12, 41, 11476, 5623
30533192,mijn_online_trainingen,2055065, 50-65, V, 2016-01-13, 41, 28370, 28322
35978007,mijn_berichten,1711574, 18-29, M, 2016-01-02, 41, 28378, 5564
40688883,mijn_werkmap,2187618, 50-65, V, 2016-01-06, 41, 28379, 28946
41968144,mijn_online_trainingen,22170, 40-49, M, 2016-01-02, 41, 28366, 28406
40492692,mijn_bewijs_van_inschrijving,1091621, 18-29, M, 2016-01-12, 41, 11476, 7825
42769432,mijn_berichten,1898213, 40-49, V, 2016-01-04, 41, 1890, 29348
35963497,mijn_berichten,2027202, 30-39, V, 2016-01-05, 41, 20315, 27569
18629247,mijn_berichten,2037205, 50-65, V, 2016-01-08, 41, 28369, 28548
16354290,home,1470694, 18-29, V, 2015-12-30, 41, 10217, 25962
32639537,mijn_berichten,232598, 50-65, M, 2016-01-13, 41, 28369, 28548
39506224,mijn_online_trainingen,1856293, 18-29, V, 2015-12-31, 41, 1206, 8545
2165258,mijn_cv,205533, 30-39, M, 2016-01-04, 41, 28379, 29081
32639537,mijn_berichten,232598, 50-65, M, 2016-01-06, 41, 28369, 28548
5484158,mijn_online_trainingen,2102925, 50-65, M, 2016-01-12, 41, 20315, 8908
41287854,inschrijven,998482, 50-65, M, 2016-01-04, 41, 10217, 25962
15630845,mijn_berichten,2024738, 40-49, V, 2016-01-13, 41, 28363, 5708
41547696,mijn_online_trainingen,2180539, 50-65, M, 2016-01-18, 41, 28370, 28460
40578844,mijn_berichten,2173334, 50-65, V, 2016-01-08, 41, 28369, 28548
32639537,mijn_berichten,232598, 50-65, M, 2016-01-13, 41, 28379, 28946
44783254,taken,497742, 50-65, V, 2016-01-12, 41, 20763, 23092
2818411,mijn_online_trainingen,1017417, 30-39, M, 2016-01-08, 41, 22992, 12024
22954698,mijn_online_trainingen,1148426, 40-49, M, 2015-12-21, 41, 28353, 28304
23377572,mijn_berichten,2191108, 50-65, M, 2016-01-02, 41, 28379, 29358
43026193,inschrijven,719960, 50-65, M, 2016-01-11, 41, 28379, 29358
20310012,mijn_online_trainingen,516667, 30-39, M, 2016-01-04, 41, 28379, 29358
14971098,mijn_berichten,2060439, 50-65, V, 2016-01-12, 41, 28379, 29358
40734534,mijn_bewijs_van_inschrijving,2191505, 18-29, V, 2016-01-15, 41, 28379, 28452
42593259,mijn_online_trainingen,2218312, 50-65, V, 2016-01-08, 41, 28377, 28704
12140380,mijn_bewijs_van_inschrijving,888874, 40-49, M, 2015-12-22, 41, 28379, 28853
578979,home,2106280, 40-49, M, 2016-01-04, 41, 28377, 10585
6531150,mijn_online_trainingen,2022130, 50-65, M, 2015-12-28, 41, 28378, 5564
41333901,mijn_cv,1925933, 40-49, M, 2016-01-29, 41, 28861, 29431
1853259,inschrijven,2091851, 50-65, V, 2015-12-30, 41, 28379, 28946
33098284,mijn_online_trainingen,2093067, 50-65, V, 2016-01-12, 41, 26814, 9712
9116933,taken,1913102, 30-39, M, 2016-01-19, 41, 1206, 28898
36434866,foutopgetreden.html,679438, 50-65, M, 2016-01-05, 41, 28379, 29085
38294572,taken,2096935, 40-49, V, 2016-01-08, 41, 28380, 29061
11352547,taken,220700, 18-29, M, 2015-12-22, 41, 28353, 28304
36134742,taken,1557248, 30-39, M, 2016-01-06, 41, 28379, 28452
36134742,taken,1557248, 30-39, M, 2016-01-06, 41, 28379, 28452
36134742,taken,1557248, 30-39, M, 2016-01-06, 41, 28379, 28452
36134742,taken,1557248, 30-39, M, 2016-01-06, 41, 28379, 29358
36134742,taken,1557248, 30-39, M, 2016-01-06, 41, 28379, 29358
36134742,taken,1557248, 30-39, M, 2016-01-06, 41, 28379, 29358
33386157,mijn_werkmap,2077833, 50-65, M, 2016-01-11, 41, 28377, 28503
40185883,taken,2185555, 50-65, M, 2016-01-13, 41, 28377, 28503
41308595,inschrijven,1106539, 30-39, M, 2016-01-08, 41, 28377, 28503
17045863,inschrijven,2142932, 18-29, V, 2015-12-21, 41, 28377, 28503
38340552,taken,1545273, 30-39, V, 2016-01-05, 41, 20312, 29235
30533192,mijn_online_trainingen,2055065, 50-65, V, 2016-01-13, 41, 28379, 28825
12200045,mijn_online_trainingen,1710155, 30-39, V, 2016-01-06, 41, 28377, 28503
33332052,mijn_tips,1303712, 40-49, V, 2015-12-23, 41, 20312, 29235
12140380,mijn_bewijs_van_inschrijving,888874, 40-49, M, 2016-01-11, 41, 28377, 28503
1118513,home,2057911, 30-39, V, 2016-01-13, 41, 28377, 28503
7904796,wijziging_doorgeven,1475769, 50-65, M, 2016-01-13, 41, 28377, 28503
41017481,taken,1540468, 40-49, M, 2016-01-06, 41, 28377, 28503
45034142,taken,2143493, 40-49, V, 2016-02-03, 41, 28377, 28503
45034142,taken,2143493, 40-49, V, 2016-02-03, 41, 28377, 28503
2888121,inschrijven,2141557, 50-65, M, 2016-01-13, 41, 1245, 8109
906197,foutopgetreden.html,1070663, 50-65, V, 2015-12-28, 41, 29008, 10182
3299470,mijn_werkmap,2065173, 50-65, V, 2016-01-15, 41, 11479, 26282
9118209,taken,2077999, 50-65, V, 2016-01-15, 41, 28379, 28825
36421156,inschrijven,1926844, 50-65, M, 2016-01-13, 41, 28380, 28898
33348275,mijn_online_trainingen,2130591, 50-65, M, 2015-12-28, 23066, 23068, 29280
29682874,home,168291, 50-65, V, 2016-01-06, 41, 28379, 28521
11237545,mijn_werkmap,1896611, 18-29, V, 2016-01-11, 41, 28377, 28503
7132793,home,2033716, 50-65, V, 2016-01-15, 41, 28377, 28503
39249829,foutopgetreden.html,2212799, 50-65, V, 2016-01-04, 23066, 26246, 7000
12239424,inschrijven,1626445, 50-65, M, 2016-01-11, 41, 10178, 11794
12239424,inschrijven,1626445, 50-65, M, 2016-01-11, 41, 28353, 28305
12094777,inschrijven,2064455, 40-49, V, 2016-01-04, 41, 20312, 29235
15091889,wijziging_doorgeven,2056515, 18-29, V, 2016-01-04, 41, 28379, 28825
9287970,wijziging_doorgeven,961951, 30-39, M, 2016-01-07, 41, 26784, 26784
34667871,mijn_berichten,1666046, 50-65, M, 2015-12-21, 41, 26784, 26784
9977751,home,2010468, 50-65, V, 2016-01-06, 41, 28379, 29324
36947805,taken,465324, 30-39, V, 2016-01-08, 41, 28379, 29324
36947805,taken,465324, 30-39, V, 2016-01-08, 41, 28379, 29324
27422834,mijn_berichten,1613303, 50-65, M, 2016-01-12, 41, 11448, 23720
45899803,mijn_bewijs_van_inschrijving,631748, 30-39, M, 2016-01-19, 41, 22991, 11910
43710125,mijn_cv,2187075, 50-65, V, 2016-01-15, 41, 28379, 28452
30442770,mijn_online_trainingen,1933946, 50-65, V, 2016-01-06, 41, 28369, 28548
36421156,inschrijven,1926844, 50-65, M, 2016-01-13, 41, 10217, 25962
34654318,mijn_bewijs_van_inschrijving,1467605, 40-49, V, 2016-01-04, 41, 28379, 29081
39215475,home,1324583, 30-39, M, 2016-02-04, 41, 22991, 11910
36311038,mijn_online_trainingen,2142676, 30-39, M, 2016-01-02, 41, 28379, 28895
42353721,mijn_online_trainingen,1724539, 50-65, V, 2016-01-04, 41, 28861, 23343
42353721,mijn_berichten,1724539, 50-65, V, 2016-01-04, 41, 28861, 23343
40750497,wijziging_doorgeven,1237657, 30-39, M, 2016-02-01, 41, 28379, 29358
18539077,mijn_online_trainingen,2102181, 40-49, V, 2016-01-06, 41, 20312, 29235
83331,inschrijven,1440514, 30-39, V, 2016-01-04, 41, 28379, 28830
33372606,wijziging_doorgeven,2106507, 50-65, V, 2016-01-20, 41, 20763, 23092
28441852,wijziging_doorgeven,2035588, 40-49, M, 2016-01-12, 41, 20312, 11665
34739901,mijn_online_trainingen,967579, 50-65, V, 2016-01-11, 41, 28379, 28827
18629247,mijn_berichten,2037205, 50-65, V, 2016-01-08, 41, 28378, 5564
40465944,mijn_berichten,216461, 50-65, M, 2016-01-14, 41, 1280, 5898
36286231,home,346512, 50-65, V, 2016-01-06, 41, 28379, 28853
2888121,inschrijven,2141557, 50-65, M, 2016-01-05, 41, 28379, 29358
41908073,home,2185574, 18-29, V, 2016-01-15, 41, 28379, 28452
15630845,mijn_berichten,2024738, 40-49, V, 2016-01-13, 41, 28353, 28304
43770231,mijn_berichten,1576002, 30-39, M, 2016-01-14, 41, 23110, 7177
35978007,mijn_berichten,1711574, 18-29, M, 2016-01-14, 41, 28379, 28450
2888121,inschrijven,2141557, 50-65, M, 2015-12-23, 41, 10217, 25962
4879018,mijn_online_trainingen,2141589, 50-65, M, 2016-01-15, 41, 28370, 28460
31409838,taken,2085001, 18-29, V, 2016-01-05, 41, 10217, 25962
40507646,home,253706, 30-39, M, 2016-01-14, 41, 1265, 23161
18936239,mijn_online_trainingen,39771, 50-65, V, 2016-01-08, 41, 9838, 11121
24195520,mijn_bewijs_van_inschrijving,2039418, 18-29, V, 2016-01-14, 41, 28370, 28460
42593259,mijn_online_trainingen,2218312, 50-65, V, 2016-01-08, 41, 28369, 28548
3635881,mijn_online_trainingen,112318, 40-49, V, 2016-01-05, 41, 28369, 28548
3635881,taken,112318, 40-49, V, 2016-01-05, 41, 28369, 28548
39854967,mijn_online_trainingen,2085505, 30-39, M, 2016-01-04, 41, 28369, 23473
662759,inschrijven,1921890, 40-49, M, 2016-01-04, 41, 28379, 28521
3364338,mijn_online_trainingen,2134243, 18-29, M, 2016-01-05, 31, 9492, 9498
33204701,mijn_cv,2079669, 18-29, V, 2015-12-17, 31, 1102, 27023
33204701,mijn_cv,2079669, 18-29, V, 2015-12-17, 31, 1102, 27023
30533192,mijn_online_trainingen,2055065, 50-65, V, 2016-01-13, 41, 28379, 28974
25394402,inschrijven,941806, 40-49, V, 2016-01-08, 41, 28379, 28521
35978007,mijn_berichten,1711574, 18-29, M, 2016-01-13, 41, 28379, 28974
30533192,mijn_online_trainingen,2055065, 50-65, V, 2016-01-13, 41, 20320, 28322
38697112,taken,2102537, 50-65, M, 2016-01-11, 41, 28379, 28974
14058505,mijn_online_trainingen,1912483, 50-65, M, 2015-12-28, 41, 28378, 11132
1160584,inschrijven,2084364, 50-65, M, 2016-01-13, 41, 28379, 28945
6452485,taken,707608, 30-39, M, 2016-01-08, 41, 28379, 28852
34739901,mijn_online_trainingen,967579, 50-65, V, 2016-01-11, 41, 28379, 28974
28302167,foutopgetreden.html,1273883, 40-49, V, 2016-01-18, 41, 1275, 8542
17427702,mijn_online_trainingen,393126, 30-39, V, 2016-01-15, 41, 28378, 28483
36045012,mijn_bewijs_van_inschrijving,2140901, 18-29, M, 2016-01-12, 41, 11479, 29430
44924078,taken,1138587, 40-49, V, 2016-02-02, 41, 28377, 28704
1160584,inschrijven,2084364, 50-65, M, 2016-01-08, 41, 28377, 10585
29973131,wijziging_doorgeven,401878, 40-49, M, 2016-01-07, 41, 28370, 28460
17427702,mijn_online_trainingen,393126, 30-39, V, 2016-01-15, 41, 10217, 25962
42246507,mijn_werkmap,228083, 40-49, M, 2016-01-04, 41, 28369, 28548
3034025,mijn_online_trainingen,2058077, 18-29, V, 2016-02-02, 41, 20312, 14080
42353721,mijn_online_trainingen,1724539, 50-65, V, 2016-01-04, 41, 20763, 23092
42353721,mijn_berichten,1724539, 50-65, V, 2016-01-04, 41, 20763, 23092
14990400,foutopgetreden.html,2093657, 18-29, M, 2016-01-06, 41, 28379, 28946
36947805,taken,465324, 30-39, V, 2016-01-08, 41, 28379, 28826
36947805,taken,465324, 30-39, V, 2016-01-08, 41, 28379, 28826
38009261,mijn_online_trainingen,2128463, 30-39, V, 2015-12-23, 41, 11479, 20853
41015348,mijn_bewijs_van_inschrijving,734796, 50-65, V, 2016-01-05, 41, 28379, 28974
11927079,inschrijven,2098175, 18-29, V, 2016-01-07, 41, 28379, 28521
11927079,inschrijven,2098175, 18-29, V, 2016-01-07, 41, 28379, 28521
1672231,mijn_tips,409300, 30-39, V, 2016-01-11, 41, 28377, 28503
33348275,mijn_online_trainingen,2130591, 50-65, M, 2015-12-28, 23066, 23068, 29280
41786758,wijziging_doorgeven,175761, 50-65, M, 2016-01-07, 41, 28379, 28521
40578844,mijn_berichten,2173334, 50-65, V, 2016-01-08, 41, 28861, 28896
43015674,mijn_berichten,2178115, 18-29, V, 2016-01-04, 41, 20312, 29235
3299470,mijn_werkmap,2065173, 50-65, V, 2016-01-15, 41, 20312, 11540
83331,inschrijven,1440514, 30-39, V, 2016-01-04, 41, 28379, 29081
21537590,inschrijven,2054670, 50-65, V, 2016-01-11, 41, 22992, 9842
38009261,mijn_online_trainingen,2128463, 30-39, V, 2015-12-23, 41, 28861, 7790
15846759,wijziging_doorgeven,408522, 50-65, V, 2016-01-14, 41, 28381, 28219
41015348,mijn_bewijs_van_inschrijving,734796, 50-65, V, 2016-01-05, 41, 20485, 22321
31409838,taken,2085001, 18-29, V, 2016-01-15, 41, 28377, 28503
35526777,mijn_cv,2128314, 50-65, M, 2016-01-08, 41, 23110, 11509
35526777,mijn_cv,2128314, 50-65, M, 2016-01-08, 41, 23110, 11509
35526777,mijn_cv,2128314, 50-65, M, 2016-01-08, 41, 23110, 11509
35526777,mijn_cv,2128314, 50-65, M, 2016-01-08, 41, 23110, 11509
35526777,mijn_cv,2128314, 50-65, M, 2016-01-08, 41, 23110, 11509
35082346,wijziging_doorgeven,2080885, 50-65, M, 2016-01-08, 41, 28378, 5736
17102951,foutopgetreden.html,2044609, 18-29, M, 2016-01-14, 41, 29008, 29009
37510573,home,1763515, 40-49, M, 2016-01-04, 41, 28377, 28503
16354290,home,1470694, 18-29, V, 2016-01-08, 41, 28377, 28503
41742129,home,708829, 30-39, M, 2016-01-11, 41, 28377, 28503
33098284,mijn_online_trainingen,2093067, 50-65, V, 2016-01-12, 41, 28377, 28503
24841317,mijn_cv,1198689, 50-65, V, 2015-12-30, 41, 28377, 28503
36286231,home,346512, 50-65, V, 2016-01-18, 41, 28377, 10585
36421156,inschrijven,1926844, 50-65, M, 2016-01-13, 41, 28370, 5673
28833274,taken,2072122, 30-39, M, 2016-01-06, 41, 20312, 29235
23063206,mijn_bewijs_van_inschrijving,2031939, 40-49, M, 2016-01-15, 41, 28379, 28825
41015348,mijn_bewijs_van_inschrijving,734796, 50-65, V, 2016-01-05, 41, 20312, 11550
18936239,mijn_online_trainingen,39771, 50-65, V, 2016-01-12, 41, 28379, 29014
41105053,wijziging_doorgeven,1569645, 30-39, M, 2016-01-14, 41, 28379, 29358
19413960,taken,2019759, 18-29, V, 2016-01-15, 41, 28377, 10585
43799883,mijn_berichten,153037, 30-39, M, 2016-01-15, 41, 28861, 23343
45034142,taken,2143493, 40-49, V, 2016-02-03, 41, 28379, 28521
45034142,taken,2143493, 40-49, V, 2016-02-03, 41, 28379, 28521
41105053,wijziging_doorgeven,1569645, 30-39, M, 2016-01-08, 41, 28861, 29427
41105053,wijziging_doorgeven,1569645, 30-39, M, 2016-01-14, 41, 28379, 28521
36045012,mijn_bewijs_van_inschrijving,2140901, 18-29, M, 2016-01-12, 41, 11479, 24475
35327860,mijn_berichten,1614804, 50-65, V, 2016-01-11, 41, 28861, 7790
35327860,mijn_berichten,1614804, 50-65, V, 2016-01-11, 41, 28861, 7790
26003879,inschrijven,129167, 30-39, M, 2016-01-04, 41, 28379, 28974
17383596,mijn_online_trainingen,943914, 30-39, M, 2016-01-08, 41, 28379, 28974
34414460,mijn_bewijs_van_inschrijving,2132714, 40-49, V, 2016-01-08, 41, 28379, 28521
35715660,inschrijven,1042720, 40-49, V, 2016-01-14, 41, 20312, 11665
83331,inschrijven,1440514, 30-39, V, 2016-01-05, 41, 28379, 28974
37763325,mijn_werkmap,2140959, 50-65, M, 2015-12-31, 41, 28861, 29431
39261867,foutopgetreden.html,1071226, 30-39, V, 2016-01-05, 41, 28377, 28503
19618535,timeout.htm,2090729, 50-65, M, 2016-01-11, 41, 28377, 28503
36045012,mijn_bewijs_van_inschrijving,2140901, 18-29, M, 2016-01-12, 41, 28377, 28503
41355879,wijziging_doorgeven,628427, 50-65, M, 2016-01-11, 41, 28377, 28503
36493425,mijn_online_trainingen,2187796, 50-65, M, 2016-01-15, 41, 20319, 29241
36947805,taken,465324, 30-39, V, 2016-01-13, 41, 28377, 28503
36947805,taken,465324, 30-39, V, 2016-01-13, 41, 28377, 28503
40464493,mijn_online_trainingen,352748, 50-65, M, 2016-02-01, 41, 1229, 13552
3046570,mijn_online_trainingen,2080574, 50-65, V, 2016-01-04, 41, 28375, 27731
42115905,aanvragen-tw,1907668, 30-39, V, 2015-12-22, 41, 28370, 14527
38294572,taken,2096935, 40-49, V, 2016-02-02, 41, 28379, 28946
37584690,mijn_bewijs_van_inschrijving,2100937, 30-39, V, 2016-01-02, 41, 28379, 29081
41105053,wijziging_doorgeven,1569645, 30-39, M, 2016-01-14, 41, -1, -1
41850400,inschrijven,2176589, 30-39, V, 2016-01-12, 41, 10217, 25962
28105411,foutopgetreden.html,1733910, 40-49, V, 2016-01-11, 41, 28370, 22167
3635881,mijn_online_trainingen,112318, 40-49, V, 2016-01-05, 41, 20316, 23473
3635881,taken,112318, 40-49, V, 2016-01-05, 41, 20316, 23473
38657830,mijn_bewijs_van_inschrijving,130989, 50-65, M, 2016-01-13, 41, 28379, 28947
37759906,mijn_online_trainingen,1397789, 40-49, V, 2016-01-06, 41, 20312, 29235
40019305,mijn_online_trainingen,2196708, 50-65, M, 2016-01-07, 41, 28379, 28947
23571125,mijn_bewijs_van_inschrijving,29035, 50-65, M, 2016-01-12, 41, 1260, 6989
37455181,inschrijven,509190, 40-49, V, 2016-02-02, 41, 28379, 29358
41308595,inschrijven,1106539, 30-39, M, 2016-01-08, 41, 28379, 28452
42769432,mijn_berichten,1898213, 40-49, V, 2016-01-18, 41, 28353, 28304
40019305,mijn_online_trainingen,2196708, 50-65, M, 2016-01-07, 41, 28379, 29358
42669600,home,589337, 18-29, M, 2015-12-30, 41, 28379, 28452
27422834,mijn_berichten,1613303, 50-65, M, 2015-12-29, 41, 28377, 10585
42769432,mijn_berichten,1898213, 40-49, V, 2016-01-04, 41, 28379, 28826
36417342,inschrijven,2033839, 50-65, M, 2016-01-07, 31, 9492, 9504
28441852,wijziging_doorgeven,2035588, 40-49, M, 2016-01-11, 41, 28378, 5564
5816932,foutopgetreden.html,1095716, 50-65, M, 2016-01-12, 41, 1206, 10100
23813490,mijn_bewijs_van_inschrijving,2044328, 18-29, V, 2016-01-15, 41, 20312, 29235
41030772,mijn_werkmap,1978674, 18-29, V, 2016-01-11, 41, 9547, 9567
35274891,wijziging_doorgeven,2130856, 50-65, M, 2016-02-02, 41, 20763, 23092
41024425,mijn_online_trainingen,2219551, 50-65, M, 2016-01-18, 41, 28380, 29494
41908073,home,2185574, 18-29, V, 2016-01-08, 41, 28369, 28548
40734534,mijn_bewijs_van_inschrijving,2191505, 18-29, V, 2016-01-15, 41, 28369, 28548
35624573,inschrijven,1671812, 50-65, M, 2016-01-05, 41, 28379, 29081
41630441,inschrijven,101005, 30-39, M, 2016-01-13, 41, 28369, 28548
14575244,wijziging_doorgeven,2186752, 40-49, V, 2016-01-11, 41, 20319, 29241
3013197,taken,1704723, 30-39, V, 2015-12-28, 41, 28380, 10567
26824978,mijn_berichten,2095473, 50-65, M, 2016-01-12, 41, 28377, 28503
18936239,mijn_online_trainingen,39771, 50-65, V, 2016-01-12, 41, 28377, 28503
34995976,inschrijven,704298, 40-49, M, 2016-01-05, 41, 20316, 5853
83331,inschrijven,1440514, 30-39, V, 2016-01-04, 41, 28377, 28503
45034142,taken,2143493, 40-49, V, 2016-02-03, 41, 28379, 29015
45034142,taken,2143493, 40-49, V, 2016-02-03, 41, 28379, 29015
41962385,mijn_online_trainingen,2204991, 30-39, M, 2016-01-08, 51, 11185, 13134
27367667,taken,117184, 30-39, M, 2016-01-14, 41, 28379, 28452
22755084,mijn_werkmap,742040, 40-49, M, 2016-01-12, 41, 28376, 8350
34569539,inschrijven,2130337, 18-29, V, 2015-12-31, 41, 28379, 29358
19758170,mijn_online_trainingen,2010822, 40-49, V, 2016-01-12, 41, 28379, 29085
28105411,foutopgetreden.html,1733910, 40-49, V, 2016-01-11, 41, 28379, 29358
43799883,mijn_berichten,153037, 30-39, M, 2016-01-15, 41, 28377, 10585
35391332,mijn_berichten,2106378, 50-65, M, 2016-01-14, 41, 28377, 10585
35391332,mijn_berichten,2106378, 50-65, M, 2016-01-14, 41, 28377, 10585
4006257,taken,2075075, 50-65, V, 2016-01-12, 41, 28377, 10585
29709996,mijn_cv,619140, 30-39, V, 2016-01-05, 41, 28379, 28853
29709996,mijn_cv,619140, 30-39, V, 2016-01-05, 41, 28379, 28853
37976510,inschrijven,2177003, 50-65, V, 2016-01-14, 41, 20312, 29235
39347604,wijziging_doorgeven,348904, 18-29, V, 2015-12-31, 41, 22992, 9842
42297511,mijn_online_trainingen,2177602, 40-49, M, 2016-01-07, 41, 28376, 8350
41287854,inschrijven,998482, 50-65, M, 2016-01-15, 41, 28379, 28452
4906279,inschrijven,1205494, 30-39, M, 2015-12-23, 41, 28379, 28452
4906279,inschrijven,1205494, 30-39, M, 2015-12-23, 41, 28379, 28452
4906279,inschrijven,1205494, 30-39, M, 2015-12-23, 41, 28379, 28452
33415666,mijn_cv,1853124, 18-29, M, 2016-01-13, 41, 28377, 10585
640371,taken,1626448, 50-65, M, 2015-12-22, 41, 1275, 9709
42769432,mijn_berichten,1898213, 40-49, V, 2015-12-28, 25658, 25482, 25484
42769432,mijn_berichten,1898213, 40-49, V, 2016-01-04, 41, 28379, 29324
1160584,inschrijven,2084364, 50-65, M, 2016-01-12, 41, 28378, 28483
21537590,inschrijven,2054670, 50-65, V, 2016-01-08, 41, 28379, 29086
34667871,mijn_berichten,1666046, 50-65, M, 2016-01-14, 23067, 1609, 21666
38657830,mijn_bewijs_van_inschrijving,130989, 50-65, M, 2016-01-13, 41, 28379, 28450
24350235,wijziging_doorgeven,2054673, 50-65, M, 2016-01-07, 41, 28376, 8342
7132793,home,2033716, 50-65, V, 2016-01-12, 41, 26814, 23197
35082346,wijziging_doorgeven,2080885, 50-65, M, 2016-01-11, 41, 28379, 28974
32639537,mijn_berichten,232598, 50-65, M, 2016-01-13, 41, 28379, 28521
1112171,inschrijven,2057284, 40-49, V, 2016-01-11, 41, 28379, 28974
1112171,mijn_cv,2057284, 40-49, V, 2016-01-11, 41, 28379, 28974
34739901,mijn_online_trainingen,967579, 50-65, V, 2016-01-12, 41, 28379, 28974
44614177,home,2178798, 18-29, M, 2016-01-14, 41, 28379, 28974
24320893,home,2139471, 50-65, M, 2016-01-06, 41, 28369, 23473
15751521,inschrijven,2017926, 40-49, V, 2016-01-08, 41, 28379, 28895
40848520,mijn_online_trainingen,1824871, 40-49, V, 2016-01-14, 41, 28368, 23354
39150059,taken,1782470, 40-49, V, 2016-01-11, 41, 20763, 23092
2430129,inschrijven,2062097, 40-49, M, 2016-01-14, 41, 1206, 10100
40202482,mijn_online_trainingen,2215240, 18-29, V, 2016-01-05, 41, 28379, 28946
43494429,inschrijven,1468096, 30-39, V, 2016-01-14, 41, 28369, 10005
34995976,inschrijven,704298, 40-49, M, 2016-01-13, 41, 28379, 29310
4637127,home,187055, 50-65, M, 2016-01-11, 41, 11479, 13870
43015674,mijn_berichten,2178115, 18-29, V, 2016-01-15, 41, 28377, 28503
34414460,mijn_bewijs_van_inschrijving,2132714, 40-49, V, 2016-01-06, 41, 28377, 28503
44445278,mijn_berichten,1111849, 30-39, V, 2016-01-13, 41, 28861, 5790
34045622,home,2081879, 30-39, M, 2016-01-07, 41, 29008, 29009
33569513,mijn_werkmap,1385226, 18-29, V, 2016-01-04, 26951, 26954, 26954
33426666,inschrijven,2144973, 30-39, M, 2016-01-06, 41, 28379, 29324
6531150,mijn_online_trainingen,2022130, 50-65, M, 2015-12-28, 41, 28378, 28474
33751118,taken,2085582, 18-29, V, 2016-01-14, 41, 28379, 28521
33751118,taken,2085582, 18-29, V, 2016-01-14, 41, 28379, 28521
40465944,mijn_berichten,216461, 50-65, M, 2016-01-14, 41, 20314, 28238
12647152,inschrijven,1705009, 40-49, V, 2016-01-04, 41, 28379, 28521
12647152,inschrijven,1705009, 40-49, V, 2016-01-04, 41, 28379, 28521
1105769,taken,1612486, 50-65, M, 2016-02-01, 41, 28379, 28521
35978007,mijn_berichten,1711574, 18-29, M, 2016-01-13, 41, 28379, 28974
37455181,inschrijven,509190, 40-49, V, 2016-02-02, 41, 28379, 28853
30533192,mijn_online_trainingen,2055065, 50-65, V, 2016-01-13, 41, 28379, 29085
33415666,mijn_cv,1853124, 18-29, M, 2016-01-11, 41, 28379, 29358
33415666,mijn_cv,1853124, 18-29, M, 2016-01-11, 41, 28379, 28452
17102951,foutopgetreden.html,2044609, 18-29, M, 2016-01-15, 41, 28377, 5852
32715611,mijn_online_trainingen,981260, 18-29, M, 2016-01-07, 41, 20312, 29235
26003879,inschrijven,129167, 30-39, M, 2016-01-12, 41, 28379, 28947
26738708,inschrijven,1597964, 18-29, M, 2016-01-12, 41, 28369, 28548
15630845,mijn_berichten,2024738, 40-49, V, 2016-01-13, 41, 1206, 8545
32482324,home,1924562, 18-29, V, 2015-12-31, 41, -1, -1
32482324,home,1924562, 18-29, V, 2015-12-31, 41, -1, -1
2818411,mijn_online_trainingen,1017417, 30-39, M, 2016-01-08, 41, 28379, 28448
41287854,inschrijven,998482, 50-65, M, 2016-01-15, 41, 28377, 28503
662759,inschrijven,1921890, 40-49, M, 2016-01-04, 41, 28379, 29358
40578844,mijn_berichten,2173334, 50-65, V, 2016-01-08, 41, 28861, 5789
42246507,mijn_werkmap,228083, 40-49, M, 2016-01-15, 41, 28379, 28946
34836812,wijziging_doorgeven,1176171, 40-49, V, 2016-01-12, 41, 10217, 25962
11326425,mijn_berichten,2068456, 18-29, V, 2016-01-07, 41, 10217, 25962
38697112,taken,2102537, 50-65, M, 2015-12-29, 41, 10217, 25962
7132793,home,2033716, 50-65, V, 2016-01-14, 41, 28377, 28503
36782311,mijn_online_trainingen,2143651, 50-65, V, 2016-01-11, 41, 28377, 28503
662759,inschrijven,1921890, 40-49, M, 2016-01-13, 41, 28377, 28503
37759906,mijn_online_trainingen,1397789, 40-49, V, 2016-01-15, 41, 10217, 26280
10229023,mijn_werkmap,1628854, 50-65, V, 2016-01-05, 41, 10217, 25962
3635881,mijn_online_trainingen,112318, 40-49, V, 2016-01-05, 41, 28369, 28548
3635881,taken,112318, 40-49, V, 2016-01-05, 41, 28369, 28548
8927541,inschrijven,2053012, 40-49, M, 2016-01-18, 41, 28369, 28548
4879018,mijn_online_trainingen,2141589, 50-65, M, 2016-01-15, 41, 22992, 24762
8927541,inschrijven,2053012, 40-49, M, 2016-01-06, 41, 11479, 26282
